Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,25,50,4,50,0.14325552602849276,0.17339547996982521,0.99320658258564265,0.99279078250370456,2018-05-26 14:18:50.622757,2018-05-26 14:52:54.202794
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,26,52,4,50,0.15207500739981189,0.15864287259010829,0.99273625612801519,0.99399425599806912,2018-05-26 14:18:50.622757,2018-05-26 14:54:20.048014
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,27,54,4,50,0.15581956135024863,0.16909091442436008,0.99298550731703994,0.99311482907541948,2018-05-26 14:18:50.622757,2018-05-26 14:55:43.534546
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,28,56,4,50,0.16416216787358806,0.17528896945702094,0.99354220878489163,0.99331255876363422,2018-05-26 14:18:50.622757,2018-05-26 14:57:05.229661
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,29,58,4,50,0.16779545100764479,0.18652743886150694,0.993107388544195,0.99371721440100558,2018-05-26 14:18:50.622757,2018-05-26 14:58:26.879131
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,30,60,4,50,0.17769331456743406,0.18287610665480716,0.99185967277200826,0.99224665330576189,2018-05-26 14:18:50.622757,2018-05-26 14:59:48.739546
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,31,62,4,50,0.1881306290929092,0.18891498090475886,0.99285998716965884,0.99355075487903266,2018-05-26 14:18:50.622757,2018-05-26 15:01:10.495606
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,32,64,4,50,0.20975201828830356,0.19987404836690631,0.9928126790446814,0.99263235483815748,2018-05-26 14:18:50.622757,2018-05-26 15:02:33.201831
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,33,66,4,50,0.18747067686897964,0.21193404666582585,0.99208503830792105,0.99270898691492526,2018-05-26 14:18:50.622757,2018-05-26 15:03:56.016830
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,34,68,4,50,0.19432601900380769,0.21203091705101063,0.99151072637571058,0.99282287834272975,2018-05-26 14:18:50.622757,2018-05-26 15:05:18.882746
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,35,70,4,50,0.21316346716253473,0.18736355039260597,0.99191470088140732,0.99246612184890581,2018-05-26 14:18:50.622757,2018-05-26 15:06:42.284879
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,36,72,4,50,0.20027055418596809,0.21073715162880369,0.99147233806882884,0.99289672079923186,2018-05-26 14:18:50.622757,2018-05-26 15:08:07.134345
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,37,74,4,50,0.22128637376180568,0.2168062141870582,0.99165222804988828,0.99267497246203096,2018-05-26 14:18:50.622757,2018-05-26 15:09:31.345046
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,38,76,4,50,0.19983322581548926,0.21356152360313599,0.99127873914197073,0.99194077439894257,2018-05-26 14:18:50.622757,2018-05-26 15:10:55.592659
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,39,78,4,50,0.22944415040849883,0.22620257182155731,0.99107169925781746,0.99207714519082091,2018-05-26 14:18:50.622757,2018-05-26 15:12:20.525496
