Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,4,50,0.11389526302289835,0.036611493482762818,0.9971596969716199,0.9987224242270408,2018-05-26 14:18:50.622757,2018-05-26 14:23:49.598566
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,4,50,0.068052345262208991,0.45396541451847777,0.9944866666243624,0.9962851514824618,2018-05-26 14:18:50.622757,2018-05-26 14:23:57.382866
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,4,50,0.14353755654870975,0.48290406156065707,0.9931103030918369,0.9943878788647961,2018-05-26 14:18:50.622757,2018-05-26 14:24:04.620541
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,4,50,0.16915802318486883,0.45845036281775586,0.9953269696527424,0.9948060605676021,2018-05-26 14:18:50.622757,2018-05-26 14:24:12.248585
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.086764526738945108,0.051094078378044229,0.9940164270635505,0.9940164270635505,2018-05-26 14:18:50.622757,2018-05-26 14:24:19.640580
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.064215985356924993,0.014032946918852769,0.9955921977013378,0.9967219460963611,2018-05-26 14:18:50.622757,2018-05-26 14:24:27.318820
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.10387988792788412,0.11172971323978008,0.9911106397517649,0.9933200558291961,2018-05-26 14:18:50.622757,2018-05-26 14:24:34.751565
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.1562614203922523,0.055039658328248774,0.9929697388331851,0.9957774607218465,2018-05-26 14:18:50.622757,2018-05-26 14:24:41.968971
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.12004270896888346,0.030346767214735958,0.9952764386777442,0.9967927506781298,2018-05-26 14:18:50.622757,2018-05-26 14:24:49.694151
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.052716530637105595,0.00373346519965381,0.9950063041882877,0.9949115059224725,2018-05-26 14:18:50.622757,2018-05-26 14:24:57.258875
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.033164819100986759,0.056025015253203067,0.9965566960424634,0.9975199346089656,2018-05-26 14:18:50.622757,2018-05-26 14:25:04.556302
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.23630856719001112,0.028864660738214115,0.9928394756140149,0.9926990895195817,2018-05-26 14:18:50.622757,2018-05-26 14:25:12.107793
