Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,39,117,3,50,0.31854479494618781,0.51021035054434205,0.98571524924519094,0.98028353413374314,2018-05-23 22:52:31.190000,2018-05-23 23:13:42
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,40,120,3,50,0.36207643998582284,0.59529671254751415,0.98312731120010421,0.97436697189117427,2018-05-23 22:52:31.190000,2018-05-23 23:14:08.278000
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,1,3,3,50,0.21679829890643987,2.381819562575942,0.99711541987711316,0.99715953420224945,2018-05-24 01:05:13.589000,2018-05-24 01:05:49.189000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,2,6,3,50,0.33802399756986634,3.7276108748481165,0.99538607083585617,0.99542251722661135,2018-05-24 01:05:13.589000,2018-05-24 01:06:20.076000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,3,9,3,50,0.2600276829267355,2.5208612785254423,0.99673238939909226,0.99687345619333401,2018-05-24 01:05:13.589000,2018-05-24 01:06:50.996000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,4,12,3,50,0.26647192261845748,1.6784590156075758,0.99449079156583431,0.99468203265263955,2018-05-24 01:05:13.589000,2018-05-24 01:07:22.750000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,5,15,3,50,0.21955590882925505,1.5239990886998787,0.99117791254957499,0.99151308399150773,2018-05-24 01:05:13.589000,2018-05-24 01:07:56.637000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,6,18,3,50,0.27390082468530075,1.2420718143115044,0.99135039250158952,0.99173128725965343,2018-05-24 01:05:13.589000,2018-05-24 01:08:29.123000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,7,21,3,50,0.21411439227829257,1.0096683126637038,0.99232826250402761,0.99295455662546406,2018-05-24 01:05:13.589000,2018-05-24 01:09:00.074000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,8,24,3,50,0.27233281404103343,0.9890427214687485,0.99438458619789194,0.99498290913171539,2018-05-24 01:05:13.589000,2018-05-24 01:09:32.156000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,9,27,3,50,0.3031013980330115,0.93148845720401463,0.98903652640003714,0.98971927299037166,2018-05-24 01:05:13.589000,2018-05-24 01:10:04.526000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,10,30,3,50,0.29417333048853889,0.90414914126058821,0.98932622855194075,0.99002028244407447,2018-05-24 01:05:13.589000,2018-05-24 01:10:36.562000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,11,33,3,50,0.22468487806677567,0.75019045045127108,0.99267237914592066,0.9934618489086674,2018-05-24 01:05:13.589000,2018-05-24 01:11:08.130000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,12,36,3,50,0.26631877614453053,0.6084559461604625,0.99199519433915051,0.99291890886852152,2018-05-24 01:05:13.589000,2018-05-24 01:11:39.104000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,13,39,3,50,0.28905785049507032,0.53739324346629957,0.99189656429444528,0.99299174677051938,2018-05-24 01:05:13.589000,2018-05-24 01:12:10.077000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,14,42,3,50,0.21499734792219521,0.54489466483758187,0.98905960929662684,0.99021998633519104,2018-05-24 01:05:13.589000,2018-05-24 01:12:44.607000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,15,45,3,50,0.27725677497559087,0.54990405638419859,0.99227763915350964,0.98978410930465333,2018-05-24 01:05:13.589000,2018-05-24 01:13:16.576000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,16,48,3,50,0.29933077428313559,0.44838706654276439,0.99243591906181783,0.99368414514049663,2018-05-24 01:05:13.589000,2018-05-24 01:13:48.746000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,17,51,3,50,0.25979482990683089,0.61197114709888722,0.98948125247517515,0.98886364117462444,2018-05-24 01:05:13.589000,2018-05-24 01:14:22.736000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,18,54,3,50,0.26233436954885236,0.51912216879138895,0.9866609175176011,0.98408151187068038,2018-05-24 01:05:13.589000,2018-05-24 01:15:00.207000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,19,57,3,50,0.28925938232290238,0.67642781584316991,0.98596155443015354,0.98568869303308282,2018-05-24 01:05:13.589000,2018-05-24 01:15:33.692000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,20,60,3,50,0.29502341627733292,0.56293297659537678,0.99022770484275768,0.99167258097641842,2018-05-24 01:05:13.589000,2018-05-24 01:16:06.803000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,21,63,3,50,0.26093064051816139,0.5472172489414765,0.99037307221673176,0.98766519765111815,2018-05-24 01:05:13.589000,2018-05-24 01:16:39.270000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,22,66,3,50,0.29002016966527489,0.60201665463191378,0.99179818780773843,0.98662676537280947,2018-05-24 01:05:13.589000,2018-05-24 01:17:13.164000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,23,69,3,50,0.2798006092811679,0.59365350228278202,0.98940336689227359,0.9813429421248735,2018-05-24 01:05:13.589000,2018-05-24 01:17:48.030000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,24,72,3,50,0.26867899475738405,0.66543951243286825,0.98927968607820538,0.97311947485273309,2018-05-24 01:05:13.589000,2018-05-24 01:18:20.943000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,25,75,3,50,0.3075606948239562,0.67001417406889674,0.98843364754384433,0.9563414878593095,2018-05-24 01:05:13.589000,2018-05-24 01:18:54.469000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,26,78,3,50,0.25524606983983339,0.62451781071539059,0.98993330112187705,0.97260695894902116,2018-05-24 01:05:13.589000,2018-05-24 01:19:28.015000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,27,81,3,50,0.33872538168591038,0.75577535769887372,0.98724783025144447,0.97530690981794732,2018-05-24 01:05:13.589000,2018-05-24 01:20:01.613000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,28,84,3,50,0.26633587304781259,0.6995825354585441,0.98802086005551093,0.94825110802019097,2018-05-24 01:05:13.589000,2018-05-24 01:20:38.528000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,29,87,3,50,0.28527662737181353,0.73467439365770371,0.98871012838566263,0.96421204169316543,2018-05-24 01:05:13.589000,2018-05-24 01:21:12.053000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,30,90,3,50,0.2823003716244043,0.71695063567704109,0.98810362096584226,0.95975306282448647,2018-05-24 01:05:13.589000,2018-05-24 01:21:45.550000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,31,93,3,50,0.29282184230726649,0.78387762490433244,0.98695867707807639,0.96184027424584362,2018-05-24 01:05:13.589000,2018-05-24 01:22:18.911000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,32,96,3,50,0.27810992662893824,0.74682514701546454,0.98906296834736673,0.93998186709636311,2018-05-24 01:05:13.589000,2018-05-24 01:22:52.471000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,33,99,3,50,0.31802772884198666,0.77236533332968038,0.98602509983544717,0.93441691148652095,2018-05-24 01:05:13.589000,2018-05-24 01:23:26.126000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,34,102,3,50,0.3006216897282078,0.76954677818502137,0.98628201523092096,0.9481784282256871,2018-05-24 01:05:13.589000,2018-05-24 01:23:59.801000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,35,105,3,50,0.31870632575073621,0.81392734886462359,0.98686278360163082,0.95742159179193165,2018-05-24 01:05:13.589000,2018-05-24 01:24:33.327000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,36,108,3,50,0.31171005781904998,0.82130195538401585,0.98581104795861396,0.92995469259974128,2018-05-24 01:05:13.589000,2018-05-24 01:25:08.330000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,37,111,3,50,0.30496652602530194,0.82460656344013583,0.98355585384608768,0.93780893549095745,2018-05-24 01:05:13.589000,2018-05-24 01:25:46.136000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,38,114,3,50,0.30257138134593142,0.84506536855402126,0.98598156079308696,0.92890355369550526,2018-05-24 01:05:13.589000,2018-05-24 01:26:22.621000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,39,117,3,50,0.35218020039738673,0.86442468481071499,0.98208172560491336,0.92980454949055935,2018-05-24 01:05:13.589000,2018-05-24 01:27:01.688000
Random_Itemset_different_privacy_050_1e5_true_2_backup,100000,1000,10.06026,40,120,3,50,0.3176102781723753,0.89041461679865253,0.98418404319529507,0.91216987705017982,2018-05-24 01:05:13.589000,2018-05-24 01:27:38.753000
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,1,2,3,50,0.1155327835718328,16.751040706605224,0.99957822134640162,0.99960718879800281,2018-05-24 01:45:01.378000,2018-05-24 01:47:24.739000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,2,4,3,50,0.072907368454135896,8.2143388687011925,0.99964426021667752,0.99970222413085286,2018-05-24 01:45:01.378000,2018-05-24 01:49:17.233000
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,1,2,3,50,0.088600533592044645,0.24305339962810263,0.99966603001014609,0.99968051373594657,2018-05-24 02:10:22.484000,2018-05-24 02:12:46.266000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,2,4,3,50,0.10409592874328935,0.32527361104994151,0.99933823023886925,0.99940347957602982,2018-05-24 02:10:22.484000,2018-05-24 02:14:39.617000
