0.051631094,0.453711699,0.310158461,1
0.050587153,0.399240994,0.316204186,2
0.064103019,0.440341577,0.268393395,3
0.052328847,0.237300507,0.154782393,4
0.04889838,0.12368371,0.023336598,5
0.075239666,0.032882209,0.041117815,6
0.059981297,0.045855514,0.037891739,7
0.068865982,0.060472894,0.064300306,8
0.06784392,0.06088703,0.047271277,9
0.075456288,0.069370195,0.063592673,10
0.086007283,0.075531267,0.057672186,11
0.095304241,0.071831242,0.068318277,12
0.101300656,0.08524908,0.06176717,13
0.091865925,0.07624086,0.078866443,14
0.102350167,0.089383968,0.105865661,15
0.112815715,0.095811253,0.085274381,16
0.102064663,0.102554791,0.101692638,17
0.121512978,0.104064663,0.104790867,18
0.115372524,0.117231883,0.105488607,19
0.118321812,0.132825592,0.116641602,20
0.137517083,0.115049322,0.128624944,21
0.13347804,0.144513519,0.138738748,22
0.155549523,0.143840955,0.137937947,23
0.160230275,0.148630571,0.128491855,24
0.166990779,0.151078268,0.145950309,25
0.164284441,0.151314759,0.162827645,26
0.18040632,0.133874175,0.157959007,27
0.17362529,0.152325305,0.1467249,28
0.187038805,0.178431477,0.167800643,29
0.1838679,0.184750133,0.169710146,30
0.183280986,0.176596042,0.179714666,31
0.198434113,0.187624644,0.163597375,32
0.20002748,0.204221101,0.186765369,33
0.208053056,0.203246143,0.176466224,34
0.209337263,0.210247512,0.198978726,35
0.219946567,0.207700465,0.20351052,36
0.217110235,0.211865437,0.213526489,37
0.235431816,0.212869453,0.210300075,38
0.230438095,0.226696498,0.223643348,39
0.229179146,0.228152195,0.222738827,40
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,1,2,1,50,0.19392432694639819,0.49741612094753018,0.98870000000000002,0.98870000000000002,2018-05-24 21:35:22.821000,2018-05-24 21:37:01.670000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,2,4,1,50,0.17852081286735799,0.56288216217812626,0.98924999999999996,0.98934999999999995,2018-05-24 21:35:22.821000,2018-05-24 21:38:07.655000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,3,6,1,50,0.16384633034336252,0.44836678214341602,0.99232445008023673,0.99268056260029558,2018-05-24 21:35:22.821000,2018-05-24 21:39:14.376000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,4,8,1,50,0.18114740002937518,0.72429828520197725,0.98664218177895413,0.98716918178529978,2018-05-24 21:35:22.821000,2018-05-24 21:40:30.818000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,5,10,1,50,0.15526688733730071,0.22208894146464103,0.99125598583983832,0.99236134023467026,2018-05-24 21:35:22.821000,2018-05-24 21:41:39.069000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,6,12,1,50,0.15973046242597283,0.36454092928437365,0.98757870417082994,0.98922977519747657,2018-05-24 21:35:22.821000,2018-05-24 21:42:46.940000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,7,14,1,50,0.17943124217938117,0.34019851031600534,0.98593953777490884,0.98698589599128295,2018-05-24 21:35:22.821000,2018-05-24 21:43:54.929000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,8,16,1,50,0.15576581095714667,0.12697717281597357,0.98851725148536418,0.99042348048543583,2018-05-24 21:35:22.821000,2018-05-24 21:45:04.358000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,9,18,1,50,0.1607220769922415,0.11521925840708207,0.9910989995605044,0.99279639993456148,2018-05-24 21:35:22.821000,2018-05-24 21:46:14.008000
Random_Itemset_different_privacy_050_1e5_true_3,500000,1000,0.063566,10,20,1,50,0.15946312112232638,0.10052351654831526,0.98920784183547394,0.99115988522223242,2018-05-24 21:35:22.821000,2018-05-24 21:47:23.733000
